Date,Price
2026-02-02,1.0627
2026-02-03,1.0627
2026-02-04,1.0628
2026-02-05,1.0628
2026-02-06,1.063
2026-02-09,1.0634
2026-02-10,1.0635
2026-02-11,1.0636
2026-02-12,1.0637
2026-02-13,1.0638
2026-02-24,1.0643
2026-02-25,1.0643
2026-02-26,1.0642
2026-02-27,1.0643
2026-03-02,1.0645
2026-03-03,1.0646
2026-03-04,1.0647
2026-03-05,1.0648
2026-03-06,1.065
2026-03-09,1.065
