Date,Price
2026-02-04,1.405
2026-02-05,1.4
2026-02-06,1.417
2026-02-09,1.423
2026-02-10,1.467
2026-02-11,1.491
2026-02-12,1.5
2026-02-13,1.465
2026-02-24,1.602
2026-02-25,1.561
2026-02-26,1.562
2026-02-27,1.564
2026-03-02,1.72
2026-03-03,1.892
2026-03-04,1.838
2026-03-05,1.772
2026-03-06,1.769
2026-03-09,1.946
2026-03-10,1.865
2026-03-11,1.889
