Date,Price
2026-02-04,3.3746
2026-02-05,3.3251
2026-02-06,3.3024
2026-02-09,3.3955
2026-02-10,3.3842
2026-02-11,3.3499
2026-02-12,3.3921
2026-02-13,3.3424
2026-02-24,3.3739
2026-02-25,3.4188
2026-02-26,3.4092
2026-02-27,3.3758
2026-03-02,3.3607
2026-03-03,3.2781
2026-03-04,3.2344
2026-03-05,3.2852
2026-03-06,3.2969
2026-03-09,3.2769
2026-03-10,3.3714
2026-03-11,3.4134
