Date,Price
2026-02-04,1.3398
2026-02-05,1.3412
2026-02-06,1.3429
2026-02-09,1.3448
2026-02-10,1.3448
2026-02-11,1.3452
2026-02-12,1.3462
2026-02-13,1.3461
2026-02-24,1.3468
2026-02-25,1.3453
2026-02-26,1.3432
2026-02-27,1.3444
2026-03-02,1.3462
2026-03-03,1.3464
2026-03-04,1.348
2026-03-05,1.3483
2026-03-06,1.3479
2026-03-09,1.3452
2026-03-10,1.3458
2026-03-11,1.3456
2026-03-12,1.3471
2026-03-13,1.3475
