Date,Price
2026-02-02,1.0467
2026-02-03,1.0467
2026-02-04,1.0468
2026-02-05,1.047
2026-02-06,1.0473
2026-02-09,1.0476
2026-02-10,1.0478
2026-02-11,1.048
2026-02-12,1.0482
2026-02-13,1.0483
2026-02-24,1.0489
2026-02-25,1.0485
2026-02-26,1.0482
2026-02-27,1.0484
2026-03-02,1.049
2026-03-03,1.0491
2026-03-04,1.0493
2026-03-05,1.0494
2026-03-06,1.0496
2026-03-09,1.0491
