Date,Price
2026-01-30,1.623
2026-02-02,1.6115
2026-02-03,1.6149
2026-02-04,1.6279
2026-02-05,1.6414
2026-02-06,1.6331
2026-02-09,1.6352
2026-02-10,1.6234
2026-02-11,1.6228
2026-02-12,1.5992
2026-02-13,1.5861
2026-02-24,1.5894
2026-02-25,1.5966
2026-02-26,1.5905
2026-02-27,1.5963
2026-03-02,1.576
2026-03-03,1.5641
2026-03-04,1.5411
2026-03-05,1.5331
2026-03-06,1.5644
