Date,Price
2026-02-04,1.1269
2026-02-05,1.1269
2026-02-06,1.1269
2026-02-09,1.1272
2026-02-10,1.1274
2026-02-11,1.1275
2026-02-12,1.1277
2026-02-13,1.1279
2026-02-24,1.1286
2026-02-25,1.1287
2026-02-26,1.1285
2026-02-27,1.1286
2026-03-02,1.1291
2026-03-03,1.1292
2026-03-04,1.1295
2026-03-05,1.1297
2026-03-06,1.1299
2026-03-09,1.1301
2026-03-10,1.1303
2026-03-11,1.1304
2026-03-12,1.1306
2026-03-13,1.1308
