Date,Price
2026-02-03,1.321
2026-02-04,1.2969
2026-02-05,1.307
2026-02-06,1.2939
2026-02-09,1.3084
2026-02-10,1.3147
2026-02-11,1.3251
2026-02-12,1.3057
2026-02-13,1.2939
2026-02-24,1.2737
2026-02-25,1.2692
2026-02-26,1.2336
2026-02-27,1.2389
2026-03-02,1.2045
2026-03-03,1.1757
2026-03-04,1.1678
2026-03-05,1.1565
2026-03-06,1.1896
2026-03-09,1.1922
2026-03-10,1.2157
