Date,Price
2026-02-04,1.0343
2026-02-05,1.0347
2026-02-06,1.0353
2026-02-09,1.0359
2026-02-10,1.0361
2026-02-11,1.0365
2026-02-12,1.0343
2026-02-13,1.0343
2026-02-24,1.0349
2026-02-25,1.0344
2026-02-26,1.0336
2026-02-27,1.0339
2026-03-02,1.0348
2026-03-03,1.0348
2026-03-04,1.0352
2026-03-05,1.0353
2026-03-06,1.0354
2026-03-09,1.0346
2026-03-10,1.0347
2026-03-11,1.0347
2026-03-12,1.0349
2026-03-13,1.0351
