Date,Price
2026-01-26,2.347
2026-01-27,2.356
2026-01-28,2.592
2026-01-29,2.851
2026-01-30,3.136
2026-02-02,2.822
2026-02-03,2.54
2026-02-04,2.356
2026-02-05,2.379
2026-02-06,2.384
2026-02-09,2.41
2026-02-10,2.423
2026-02-11,2.432
2026-02-12,2.478
2026-02-13,2.437
2026-02-24,2.574
2026-02-25,2.529
2026-02-26,2.508
2026-02-27,2.508
2026-03-02,2.759
