Date,Price
2026-02-03,2.0999
2026-02-04,2.0881
2026-02-05,2.0653
2026-02-06,2.101
2026-02-09,2.1093
2026-02-10,2.1027
2026-02-11,2.1012
2026-02-12,2.0724
2026-02-13,2.0715
2026-02-24,2.0863
2026-02-25,2.1
2026-02-26,2.0869
2026-02-27,2.0783
2026-03-02,2.0781
2026-03-03,2.0564
2026-03-04,2.0724
2026-03-05,2.058
2026-03-06,2.0341
2026-03-09,2.0512
2026-03-10,2.0466
2026-03-11,2.0413
2026-03-12,2.0146
