Date,Price
2026-01-19,1.0867
2026-01-20,1.0881
2026-01-21,1.0886
2026-01-22,1.0882
2026-01-23,1.089
2026-01-26,1.0892
2026-01-27,1.0889
2026-01-28,1.0892
2026-01-29,1.0892
2026-01-30,1.0893
2026-02-02,1.0895
2026-02-03,1.0896
2026-02-04,1.0896
2026-02-05,1.0902
2026-02-06,1.0918
2026-02-09,1.093
2026-02-10,1.0931
2026-02-11,1.0936
2026-02-12,1.0943
2026-02-13,1.094
