Date,Price
2026-02-02,1.0792
2026-02-03,1.0774
2026-02-04,1.0926
2026-02-05,1.1043
2026-02-06,1.1008
2026-02-09,1.1061
2026-02-10,1.1086
2026-02-11,1.1115
2026-02-12,1.1019
2026-02-13,1.0909
2026-02-24,1.0974
2026-02-25,1.0958
2026-02-26,1.0937
2026-02-27,1.0969
2026-03-02,1.1071
2026-03-03,1.1166
2026-03-04,1.1033
2026-03-05,1.106
2026-03-06,1.1113
2026-03-09,1.1118
