Date,Price
2026-02-04,1.7046
2026-02-05,1.6795
2026-02-06,1.6679
2026-02-09,1.7149
2026-02-10,1.709
2026-02-11,1.6914
2026-02-12,1.7127
2026-02-13,1.6871
2026-02-24,1.7029
2026-02-25,1.7257
2026-02-26,1.7209
2026-02-27,1.7038
2026-03-02,1.6959
2026-03-03,1.6544
2026-03-04,1.6324
2026-03-05,1.6582
2026-03-06,1.6644
2026-03-09,1.6542
2026-03-10,1.7021
2026-03-11,1.7236
2026-03-12,1.7077
2026-03-13,1.7042
