Date,Price
2026-02-04,0.9717
2026-02-05,0.9784
2026-02-06,0.9733
2026-02-09,0.9838
2026-02-10,0.9888
2026-02-11,0.9811
2026-02-12,0.9685
2026-02-13,0.9599
2026-02-24,0.9569
2026-02-25,0.9605
2026-02-26,0.951
2026-02-27,0.9545
2026-03-02,0.939
2026-03-03,0.9242
2026-03-04,0.9112
2026-03-05,0.9136
2026-03-06,0.9296
2026-03-09,0.921
2026-03-10,0.9342
2026-03-11,0.9322
