Date,Price
2026-01-29,1.3732
2026-01-30,1.3591
2026-02-02,1.3287
2026-02-03,1.3438
2026-02-04,1.3537
2026-02-05,1.3455
2026-02-06,1.339
2026-02-09,1.3589
2026-02-10,1.3632
2026-02-11,1.3611
2026-02-12,1.3631
2026-02-13,1.3455
2026-02-24,1.3593
2026-02-25,1.3668
2026-02-26,1.3627
2026-02-27,1.3559
2026-03-02,1.3639
2026-03-03,1.3455
2026-03-04,1.3313
2026-03-05,1.3448
