Date,Price
2026-02-02,1.6235
2026-02-03,1.6198
2026-02-04,1.6421
2026-02-05,1.6551
2026-02-06,1.6499
2026-02-09,1.6574
2026-02-10,1.6617
2026-02-11,1.6655
2026-02-12,1.6513
2026-02-13,1.6354
2026-02-24,1.6441
2026-02-25,1.6415
2026-02-26,1.6387
2026-02-27,1.6434
2026-03-02,1.6581
2026-03-03,1.6732
2026-03-04,1.654
2026-03-05,1.6521
2026-03-06,1.6595
2026-03-09,1.6602
