Date,Price
2026-02-03,2.969
2026-02-04,2.972
2026-02-05,2.957
2026-02-06,2.932
2026-02-09,2.967
2026-02-10,2.974
2026-02-11,2.976
2026-02-12,2.978
2026-02-13,2.953
2026-02-24,2.949
2026-02-25,2.948
2026-02-26,2.958
2026-02-27,2.951
2026-03-02,2.926
2026-03-03,2.927
2026-03-04,2.903
2026-03-05,2.931
2026-03-06,2.927
2026-03-09,2.864
2026-03-10,2.881
