Date,Price
2026-02-04,1.3816
2026-02-05,1.3896
2026-02-06,1.387
2026-02-09,1.3961
2026-02-10,1.3992
2026-02-11,1.4028
2026-02-12,1.3903
2026-02-13,1.3765
2026-02-24,1.3832
2026-02-25,1.3826
2026-02-26,1.3799
2026-02-27,1.3854
2026-03-02,1.3939
2026-03-03,1.3967
2026-03-04,1.3792
2026-03-05,1.3834
2026-03-06,1.3944
2026-03-09,1.3869
2026-03-10,1.3897
2026-03-11,1.405
