Date,Price
2026-02-02,1.563
2026-02-03,1.604
2026-02-04,1.613
2026-02-05,1.586
2026-02-06,1.586
2026-02-09,1.615
2026-02-10,1.628
2026-02-11,1.631
2026-02-12,1.643
2026-02-13,1.645
2026-02-24,1.641
2026-02-25,1.64
2026-02-26,1.646
2026-02-27,1.667
2026-03-02,1.674
2026-03-03,1.619
2026-03-04,1.606
2026-03-05,1.617
2026-03-06,1.622
2026-03-09,1.63
2026-03-10,1.642
2026-03-11,1.636
2026-03-12,1.623
2026-03-13,1.595
