Date,Price
2026-02-02,1.2936
2026-02-03,1.2931
2026-02-04,1.2911
2026-02-05,1.2978
2026-02-06,1.2969
2026-02-09,1.2959
2026-02-10,1.2988
2026-02-11,1.2968
2026-02-12,1.3019
2026-02-13,1.3039
2026-02-24,1.3049
2026-02-25,1.3024
2026-02-26,1.3029
2026-02-27,1.3063
2026-03-02,1.3029
2026-03-03,1.2998
2026-03-04,1.2985
2026-03-05,1.2951
2026-03-06,1.2962
2026-03-09,1.3009
