Date,Price
2026-01-23,2.3985
2026-01-26,2.3764
2026-01-27,2.3877
2026-01-28,2.4018
2026-01-29,2.3797
2026-01-30,2.3407
2026-02-02,2.2505
2026-02-03,2.3172
2026-02-04,2.3204
2026-02-05,2.2794
2026-02-06,2.2794
2026-02-09,2.3231
2026-02-10,2.3221
2026-02-11,2.3277
2026-02-12,2.3539
2026-02-13,2.3207
2026-02-24,2.3452
2026-02-25,2.3809
2026-02-26,2.3888
2026-02-27,2.4155
