Date,Price
2026-02-04,1.6415
2026-02-05,1.6545
2026-02-06,1.6493
2026-02-09,1.6569
2026-02-10,1.6612
2026-02-11,1.6649
2026-02-12,1.6508
2026-02-13,1.6349
2026-02-24,1.6435
2026-02-25,1.6409
2026-02-26,1.6381
2026-02-27,1.6428
2026-03-02,1.6575
2026-03-03,1.6726
2026-03-04,1.6534
2026-03-05,1.6515
2026-03-06,1.6588
2026-03-09,1.6596
2026-03-10,1.655
2026-03-11,1.6712
2026-03-12,1.6794
2026-03-13,1.6818
