Date,Price
2026-02-04,3.048
2026-02-05,3.018
2026-02-06,2.933
2026-02-09,2.983
2026-02-10,2.978
2026-02-11,2.981
2026-02-12,2.971
2026-02-13,2.95
2026-02-24,2.932
2026-02-25,2.948
2026-02-26,2.94
2026-02-27,2.926
2026-03-02,2.902
2026-03-03,2.873
2026-03-04,2.844
2026-03-05,2.887
2026-03-06,2.907
2026-03-09,2.848
2026-03-10,2.867
2026-03-11,2.874
