Date,Price
2026-02-04,1.9379
2026-02-05,1.9507
2026-02-06,1.9446
2026-02-09,1.9542
2026-02-10,1.9551
2026-02-11,1.9576
2026-02-12,1.9427
2026-02-13,1.9245
2026-02-24,1.9366
2026-02-25,1.9408
2026-02-26,1.9385
2026-02-27,1.9457
2026-03-02,1.9427
2026-03-03,1.9291
2026-03-04,1.9016
2026-03-05,1.8916
2026-03-06,1.9102
2026-03-09,1.8985
2026-03-10,1.9073
2026-03-11,1.9229
2026-03-12,1.9235
2026-03-13,1.927
