Date,Price
2026-02-02,1.821
2026-02-03,1.881
2026-02-04,1.933
2026-02-05,1.881
2026-02-06,1.861
2026-02-09,1.917
2026-02-10,1.908
2026-02-11,1.941
2026-02-12,1.935
2026-02-13,1.918
2026-02-24,1.972
2026-02-25,1.987
2026-02-26,1.971
2026-02-27,1.975
2026-03-02,2.129
2026-03-03,2.041
2026-03-04,2.009
2026-03-05,1.994
2026-03-06,1.976
2026-03-09,1.957
