Date,Price
2026-02-03,2.2131
2026-02-04,2.1925
2026-02-05,2.1784
2026-02-06,2.1727
2026-02-09,2.2164
2026-02-10,2.2182
2026-02-11,2.1929
2026-02-12,2.2191
2026-02-13,2.203
2026-02-24,2.2548
2026-02-25,2.2807
2026-02-26,2.2834
2026-02-27,2.2611
2026-03-02,2.2641
2026-03-03,2.2024
2026-03-04,2.18
2026-03-05,2.204
2026-03-06,2.2137
2026-03-09,2.1775
2026-03-10,2.2169
