Date,Price
2026-01-27,1.8908
2026-01-28,1.8954
2026-01-29,1.909
2026-01-30,1.8909
2026-02-02,1.8525
2026-02-03,1.873
2026-02-04,1.8876
2026-02-05,1.8771
2026-02-06,1.8678
2026-02-09,1.8967
2026-02-10,1.8988
2026-02-11,1.895
2026-02-12,1.8974
2026-02-13,1.8746
2026-02-24,1.8927
2026-02-25,1.9037
2026-02-26,1.9002
2026-02-27,1.8942
2026-03-02,1.9009
2026-03-03,1.8731
