Date,Price
2026-02-03,5.1806
2026-02-04,5.1512
2026-02-05,5.0933
2026-02-06,5.1898
2026-02-09,5.2099
2026-02-10,5.1892
2026-02-11,5.1874
2026-02-12,5.1105
2026-02-13,5.1091
2026-02-24,5.1493
2026-02-25,5.1836
2026-02-26,5.1498
2026-02-27,5.1278
2026-03-02,5.1285
2026-03-03,5.0724
2026-03-04,5.1126
2026-03-05,5.0773
2026-03-06,5.0135
2026-03-09,5.0633
2026-03-10,5.0415
2026-03-11,5.033
2026-03-12,4.9628
