Date,Price
2026-02-03,1.1302
2026-02-04,1.1303
2026-02-05,1.1304
2026-02-06,1.1305
2026-02-09,1.1308
2026-02-10,1.1309
2026-02-11,1.131
2026-02-12,1.1311
2026-02-13,1.1312
2026-02-24,1.1318
2026-02-25,1.1318
2026-02-26,1.1317
2026-02-27,1.1318
2026-03-02,1.1321
2026-03-03,1.1322
2026-03-04,1.1323
2026-03-05,1.1324
2026-03-06,1.1326
2026-03-09,1.1326
2026-03-10,1.1328
