Date,Price
2026-02-04,3.6361
2026-02-05,3.5295
2026-02-06,3.4897
2026-02-09,3.563
2026-02-10,3.5658
2026-02-11,3.5854
2026-02-12,3.5841
2026-02-13,3.5392
2026-02-24,3.6613
2026-02-25,3.6548
2026-02-26,3.6511
2026-02-27,3.6464
2026-03-02,3.8199
2026-03-03,3.7713
2026-03-04,3.6782
2026-03-05,3.6673
2026-03-06,3.6351
2026-03-09,3.6374
2026-03-10,3.6521
2026-03-11,3.67
