Date,Price
2026-02-02,3.959
2026-02-03,4.033
2026-02-04,3.996
2026-02-05,3.975
2026-02-06,3.906
2026-02-09,3.966
2026-02-10,3.963
2026-02-11,3.958
2026-02-12,3.953
2026-02-13,3.932
2026-02-24,3.91
2026-02-25,3.916
2026-02-26,3.935
2026-02-27,3.918
2026-03-02,3.872
2026-03-03,3.86
2026-03-04,3.839
2026-03-05,3.895
2026-03-06,3.891
2026-03-09,3.815
