Date,Price
2026-02-04,1.0784
2026-02-05,1.0785
2026-02-06,1.0786
2026-02-09,1.0789
2026-02-10,1.0789
2026-02-11,1.079
2026-02-12,1.0791
2026-02-13,1.0792
2026-02-24,1.0798
2026-02-25,1.0798
2026-02-26,1.0798
2026-02-27,1.0799
2026-03-02,1.0802
2026-03-03,1.0803
2026-03-04,1.0805
2026-03-05,1.0806
2026-03-06,1.0807
2026-03-09,1.0807
2026-03-10,1.0808
2026-03-11,1.0809
