Date,Price
2026-02-04,3.417
2026-02-05,3.419
2026-02-06,3.4
2026-02-09,3.45
2026-02-10,3.463
2026-02-11,3.471
2026-02-12,3.492
2026-02-13,3.448
2026-02-24,3.436
2026-02-25,3.448
2026-02-26,3.423
2026-02-27,3.427
2026-03-02,3.413
2026-03-03,3.352
2026-03-04,3.315
2026-03-05,3.338
2026-03-06,3.347
2026-03-09,3.308
2026-03-10,3.362
2026-03-11,3.387
2026-03-12,3.383
2026-03-13,3.37
