Date,Price
2026-02-02,1.206
2026-02-03,1.21
2026-02-04,1.237
2026-02-05,1.212
2026-02-06,1.213
2026-02-09,1.234
2026-02-10,1.269
2026-02-11,1.305
2026-02-12,1.312
2026-02-13,1.277
2026-02-24,1.405
2026-02-25,1.379
2026-02-26,1.385
2026-02-27,1.388
2026-03-02,1.527
2026-03-03,1.68
2026-03-04,1.694
2026-03-05,1.629
2026-03-06,1.568
2026-03-09,1.725
