Date,Price
2026-02-04,3.073
2026-02-05,3.0507
2026-02-06,3.0374
2026-02-09,3.0856
2026-02-10,3.0924
2026-02-11,3.0984
2026-02-12,3.1236
2026-02-13,3.0727
2026-02-24,3.118
2026-02-25,3.1517
2026-02-26,3.1542
2026-02-27,3.1697
2026-03-02,3.1914
2026-03-03,3.1241
2026-03-04,3.076
2026-03-05,3.1085
2026-03-06,3.1235
2026-03-09,3.0576
2026-03-10,3.1221
2026-03-11,3.1108
