Date,Price
2026-02-02,1.5829
2026-02-03,1.5574
2026-02-04,1.5298
2026-02-05,1.5107
2026-02-06,1.5417
2026-02-09,1.5514
2026-02-10,1.5418
2026-02-11,1.5457
2026-02-12,1.5164
2026-02-13,1.5179
2026-02-24,1.5324
2026-02-25,1.5507
2026-02-26,1.5315
2026-02-27,1.5273
2026-03-02,1.5293
2026-03-03,1.51
2026-03-04,1.5325
2026-03-05,1.5257
2026-03-06,1.5043
2026-03-09,1.526
