Date,Price
2026-02-02,1.246
2026-02-03,1.244
2026-02-04,1.229
2026-02-05,1.219
2026-02-06,1.208
2026-02-09,1.226
2026-02-10,1.226
2026-02-11,1.23
2026-02-12,1.21
2026-02-13,1.188
2026-02-24,1.167
2026-02-25,1.165
2026-02-26,1.139
2026-02-27,1.139
2026-03-02,1.103
2026-03-03,1.09
2026-03-04,1.071
2026-03-05,1.069
2026-03-06,1.091
2026-03-09,1.076
2026-03-10,1.104
2026-03-11,1.103
2026-03-12,1.083
2026-03-13,1.081
