Date,Price
2026-02-04,1.409
2026-02-05,1.407
2026-02-06,1.408
2026-02-09,1.411
2026-02-10,1.411
2026-02-11,1.413
2026-02-12,1.413
2026-02-13,1.41
2026-02-24,1.413
2026-02-25,1.414
2026-02-26,1.412
2026-02-27,1.414
2026-03-02,1.402
2026-03-03,1.399
2026-03-04,1.397
2026-03-05,1.397
2026-03-06,1.397
2026-03-09,1.395
2026-03-10,1.396
2026-03-11,1.397
