Date,Price
2026-02-03,1.721
2026-02-04,1.713
2026-02-05,1.685
2026-02-06,1.645
2026-02-09,1.693
2026-02-10,1.687
2026-02-11,1.68
2026-02-12,1.681
2026-02-13,1.683
2026-02-24,1.682
2026-02-25,1.689
2026-02-26,1.677
2026-02-27,1.663
2026-03-02,1.621
2026-03-03,1.594
2026-03-04,1.565
2026-03-05,1.577
2026-03-06,1.594
2026-03-09,1.541
2026-03-10,1.596
