Date,Price
2026-02-04,1.0566
2026-02-05,1.057
2026-02-06,1.0575
2026-02-09,1.058
2026-02-10,1.058
2026-02-11,1.058
2026-02-12,1.0583
2026-02-13,1.0583
2026-02-24,1.0588
2026-02-25,1.0586
2026-02-26,1.058
2026-02-27,1.0583
2026-03-02,1.059
2026-03-03,1.0593
2026-03-04,1.0599
2026-03-05,1.0599
2026-03-06,1.0599
2026-03-09,1.0592
2026-03-10,1.0594
2026-03-11,1.0594
