Date,Price
2026-02-04,1.2623
2026-02-05,1.254
2026-02-06,1.2492
2026-02-09,1.2733
2026-02-10,1.2768
2026-02-11,1.2744
2026-02-12,1.2744
2026-02-13,1.2584
2026-02-24,1.2602
2026-02-25,1.2654
2026-02-26,1.2697
2026-02-27,1.2726
2026-03-02,1.2617
2026-03-03,1.2311
2026-03-04,1.2186
2026-03-05,1.2249
2026-03-06,1.236
2026-03-09,1.223
2026-03-10,1.246
2026-03-11,1.2476
2026-03-12,1.2366
2026-03-13,1.2339
