Date,Price
2026-01-30,1.5766
2026-02-02,1.5847
2026-02-03,1.5708
2026-02-04,1.5624
2026-02-05,1.5461
2026-02-06,1.573
2026-02-09,1.5782
2026-02-10,1.5726
2026-02-11,1.5723
2026-02-12,1.5498
2026-02-13,1.5492
2026-02-24,1.5612
2026-02-25,1.5712
2026-02-26,1.5612
2026-02-27,1.5551
2026-03-02,1.5555
2026-03-03,1.5398
2026-03-04,1.5517
2026-03-05,1.5417
2026-03-06,1.523
