Date,Price
2026-02-04,1.2974
2026-02-05,1.3092
2026-02-06,1.303
2026-02-09,1.3127
2026-02-10,1.3149
2026-02-11,1.3182
2026-02-12,1.3118
2026-02-13,1.2968
2026-02-24,1.3078
2026-02-25,1.3077
2026-02-26,1.3089
2026-02-27,1.312
2026-03-02,1.3095
2026-03-03,1.3013
2026-03-04,1.2877
2026-03-05,1.294
2026-03-06,1.306
2026-03-09,1.2945
2026-03-10,1.3016
2026-03-11,1.306
